CUSTOMER_ID,INDUSTRY,EMP,ANNUAL_SALES,PROVINCE,MOBILITY,INTERNET
120314,Finance and Insurance,12,NA,BC,1709.11127636011,878.0528135507976
121171,Finance and Insurance,29,2633686.5,AB,5304.491633376105,1563.0035034232765
121738,Construction,112,7621342,BC,0,3509.5381776827685
121796,Construction,131,5012192,BC,7651.164235432327,1368.2980401345026
127791,Construction,110,3546144.8,AB,6870.010011406356,7625.447737935546
124924,Finance and Insurance,34,1744746,AB,1026.461283367577,2207.07692551779
121574,Finance and Insurance,22,975819,BC,2376.014315776054,2376.170671096394
123853,Construction,NA,421930,BC,1839.6708038577992,1978.3276601568273
128320,Healthcare,205,11926679,BC,7747.267945393234,1819.5058106693634
123500,Construction,130,3806838,BC,17339.081852234543,1462.0235640499664
120949,Finance and Insurance,62,2087842,BC,2424.547415252877,1791.7774788463632
120946,Healthcare,27,1559203,AB,5357.50938367086,2340.4018798849115
122512,Food Services,29,837148.7999999999,AB,1598.5845227670068,1850.3351005303819
124383,Construction,98,6190983,BC,5508.415673605363,0
126653,Education,10,NA,BC,2469.9587906020815,7593.762870126149
121132,Healthcare,86,4651376,BC,7777.088755171697,10973.971109287448
128215,Construction,45,3722205,BC,7290.8386109539015,3061.500282868259
125079,Finance and Insurance,37,2827255.5,AB,2742.2782084154596,1511.562302730836
120808,Finance and Insurance,57,2622830,BC,2860.8828709724385,5962.655146817239
123867,Education,62,4478615,BC,2641.9179231165444,1849.6622137100064
123945,Healthcare,38,1860736,BC,4351.910255945429,1690.5163072190448
127459,Healthcare,381,16240408,AB,8282.181703232014,13343.861436208621
127153,Food Services,10,301321.8,AB,1700.7926593408663,1893.665283152665
126241,Agriculture,115,6130291,BC,1972.5280528885985,16348.266907933583
128330,Education,48,2048222,BC,14143.337630900836,1826.667352269684
128537,Agriculture,28,1882740,AB,2893.4056063414887,5559.3109361100205
123014,Food Services,10,529362,BC,507.3924525894247,1815.517635436621
120596,Healthcare,107,3989090,BC,18537.028267292964,1720.2678280456062
122347,Food Services,NA,8893351.2,AB,2694.041124748154,7659.7683942291615
125180,Construction,66,3157277,BC,11352.36384120602,8786.41405773454
121296,Agriculture,NA,16007256,BC,3189.717226795077,1926.6641813239353
122389,Finance and Insurance,10,NA,BC,4023.9386830423205,0
126728,Food Services,39,2009434,BC,876.4833209924323,2028.7775862546885
128110,Food Services,63,3414731,BC,0,1273.8459721701713
127595,Agriculture,43,2537507,AB,1957.6536807971856,1852.2348489163062
121500,Food Services,66,2561098.1999999997,AB,1129.9650481768656,10718.981837341533
126847,Construction,176,8793156,BC,7277.537655687458,1344.8136166369811
126424,Food Services,10,249307.19999999998,AB,0,6889.332353376137
121261,Finance and Insurance,33,2261622,AB,1685.1089357960723,1773.6792171713125
123351,Education,NA,1057326,BC,1252.7275797299235,1893.1037514054688
125266,Food Services,NA,330365.39999999997,AB,843.6246010376336,1593.086411558747
121070,Food Services,34,1847764,BC,1297.4001833145944,2044.483192893679
120406,Agriculture,42,2129820,AB,2115.613580167307,2159.6729294210063
120987,Education,51,3270264,AB,2778.4988410251785,1820.8169952245269
122781,Food Services,NA,239478.59999999998,AB,1104.740739038635,2276.9005407158556
128131,Healthcare,142,7611335,AB,4749.1293514899535,12493.743879253236
126562,Finance and Insurance,10,357695,BC,7669.394223157246,1004.9200347955659
128739,Food Services,26,1014379.7999999999,AB,461.96682206418905,2413.885714097668
129347,Construction,61,2845855.72,AB,8789.808237772897,1012.0245994174302
125168,Food Services,11,427710,BC,4199.9406200466465,2262.2420166395787
120586,Healthcare,12,630943,BC,4520.056635556716,2012.1064470895176
122931,Construction,126,3817845.56,AB,6761.15672818759,1395.031017585357
124113,Healthcare,247,14866427,AB,12194.002227658406,16970.119299308393
127438,Finance and Insurance,108,5253162,BC,8191.4913093239275,1604.0641156290399
125277,Construction,96,2938811.32,AB,3132.3199067307473,1995.5989183834445
121666,Agriculture,NA,956799,BC,0,2138.5635603834717
123197,Food Services,48,2852052,BC,4005.270861172116,1603.9832761975008
121411,Finance and Insurance,11,674977,BC,5719.897452836862,541.8286948310893
120311,Food Services,NA,618225,AB,879.9347798473856,1829.7972770432991
127609,Finance and Insurance,84,6255291,AB,3426.0103959895046,2148.943204861152
121447,Food Services,60,2054281.2,AB,2088.8852322518856,5829.618933003356
129712,Education,587,26331964,AB,9332.534557068891,7964.551337104229
120632,Healthcare,29,2105627,AB,43757.97911513305,1515.713227953585
127973,Healthcare,72,3632388,BC,4128.439604481839,1486.21664237823
121865,Food Services,39,1598322.5999999999,AB,827.6630874089691,2712.6124537678743
124091,Finance and Insurance,20,883262,BC,2418.9615934457383,4539.475082385887
127767,Finance and Insurance,92,5676821,BC,5597.862820992087,1693.6945704135258
127805,Food Services,44,1445004,AB,733.7737472406094,5630.129464570721
124940,Finance and Insurance,21,1739449.5,AB,4878.408259176948,1807.1561106657496
122655,Education,25,1113977,BC,4530.284308746579,1600.8263602431532
123020,Finance and Insurance,53,2811154,BC,6652.021814690646,8577.15390435835
128525,Food Services,86,2529001.1999999997,AB,823.7091179209013,1610.296939411105
129748,Food Services,39,1171685.4,AB,575.3748446837925,0
124900,NA,57,2796847,BC,4422.162457011977,7513.8203045195505
127022,Food Services,81,2675566.1999999997,AB,1696.9049900986226,1706.584530644218
124438,Finance and Insurance,18,972942,BC,1261.5183989238396,0
129462,Construction,63,2996934,BC,14571.749862225795,1750.775365198001
122283,Healthcare,191,7844657,BC,5120.2251584696005,2618.8889347899176
122498,Finance and Insurance,66,5801310,AB,15030.761267063956,1975.2416067197535
120538,Construction,46,1986854,BC,2900.2596696180917,6896.757609204025
128515,Healthcare,358,18189293,AB,5458.524603721917,1565.1515816648127
122154,Construction,1858,58032028.32,AB,46417.022867069194,7239.439455067295
121825,Food Services,10,488780,BC,1712.0481817376888,2651.2120840865
127098,Construction,20,1012190.04,AB,1592.5436340495596,1922.0984039339762
126024,Healthcare,24,1455057,AB,9709.510639202726,7605.3367474719835
129004,Construction,NA,1085793,BC,9622.17128502886,1901.2835461177392
121033,Healthcare,57,3666739,AB,8130.143674934678,2392.340364374644
129296,Construction,105,6136345,BC,5428.822197443989,10924.231043393867
124314,Food Services,10,531294,BC,1125.731802699048,2342.7921995915203
123087,Food Services,24,641782.2,AB,1478.6250537776486,2125.476161396209
123136,Food Services,10,428670,AB,809.871345681805,2413.345483411812
123877,Construction,46,1708230.72,AB,4143.979177710925,1550.551594000433
125178,Construction,NA,1299779,BC,4424.090325543585,1970.1046622262536
125340,Food Services,12,745498,BC,498.3084801293893,6386.268697209041
121962,Finance and Insurance,151,10762062,AB,8720.219992239792,2607.3639439178896
128779,Agriculture,57,2160841,BC,6120.575052714255,1084.195355752719
120203,Food Services,17,860036,BC,565.1196309717341,2125.3515984044025
120642,Healthcare,66,2411231,AB,12195.385637072046,693.906373896906
125629,Agriculture,34,2022505,AB,497.07265583404876,1778.224344156537
120906,Food Services,10,359991,BC,2696.9493935294095,2310.3436472518238
127271,Agriculture,39,1838238,AB,3322.197042229074,10963.255663205082
126219,Education,16,918816,BC,4185.7515930712825,2209.2267937582546
122170,Healthcare,31,1921367,BC,4578.468808044221,10089.759952509437
123297,Healthcare,13,695215,BC,6676.077606070005,1649.1880687084904
123056,Healthcare,258,8900299,AB,3101.840115257085,2415.393774894058
129443,Construction,426,24608917,BC,26337.3741985045,10917.995724394272
123605,Food Services,10,464188,BC,5624.979708534085,1661.6242321486254
128678,NA,NA,4365831,AB,1945.834548071613,996.6123952471812
126379,Food Services,15,339568.8,AB,779.0508603189076,1337.8763780515565
126984,Construction,33,1525436.28,AB,2303.214599452775,9309.050930074773
129575,Food Services,10,610052,BC,2897.63497953173,2348.274545169513
124611,Construction,58,2795188,BC,19700.748159499766,7825.732407767324
120547,Food Services,NA,465353,BC,1412.0082266118088,0
125599,Healthcare,96,5801558,BC,1834.3914534017918,10892.631273531804
128883,Construction,99,5081403,BC,9210.708371602153,8423.829784383084
125736,Construction,18,762926,AB,12409.869633997243,5794.327629565475
125793,Construction,94,3773635,BC,7303.6198154217645,2313.4240786924097
126505,Healthcare,141,8267354,BC,18916.009819672283,1461.6006081390315
123844,Healthcare,198,12165367,AB,5667.475696154152,0
121188,Education,10,529458,AB,15562.86025636413,1678.7721810866362
127182,Construction,55,2890878,BC,12762.221336745519,1815.0208340693694
121128,Finance and Insurance,36,1915789,BC,1138.7113474668952,4396.703762617532
121967,Construction,137,7822356,BC,9109.732135885784,7180.785038921973
127078,Food Services,11,367080,AB,1885.8792082508792,1140.493846020317
124230,Food Services,65,1854614.4,AB,3882.4320380162962,2504.202244731985
125551,Finance and Insurance,45,4261204.5,AB,12198.074678681962,3658.891094550532
123450,Agriculture,191,11810116,BC,2230.252852215048,8185.2687059937725
127975,Healthcare,NA,1313777,AB,4312.82398674656,1693.215042156926
124885,Education,54,2439265,BC,4331.331382122594,1760.5643476941534
125082,Finance and Insurance,79,6388380,AB,14541.962233420923,1808.5828655359467
124229,Finance and Insurance,10,416312,BC,939.3631290566522,2360.0355715020796
127671,Construction,119,6039412,BC,4978.380803694606,3634.8999307628833
125735,Education,119,5706314,BC,4458.70794081127,0
125581,Food Services,23,1119452,BC,2875.360506748487,1775.179056406248
120289,Healthcare,120,7268050,AB,3627.6615771407824,2059.7881309601985
122393,Food Services,10,515664,BC,933.864565021289,2483.7867506539396
128599,Construction,287,10957317,BC,14438.860705408295,10967.587563008454
128304,Food Services,NA,3483357,AB,1882.6215175725586,1507.380519235513
125637,Food Services,10,508717,BC,1591.9201303996297,1829.829249626752
122703,NA,93,3644453,BC,15639.134605831183,5303.482513158767
127334,Agriculture,10,504286,AB,4495.743800910733,2227.767092800601
128393,Healthcare,155,8537643,BC,14714.296323491651,1132.5932811182183
128009,Education,21,940750,BC,0,2750.85121527044
126565,Food Services,27,745753.7999999999,AB,681.8085138159839,7891.916643978123
120804,Construction,99,4580231.96,AB,7037.5129408229695,3056.532013807915
124990,NA,27,821892.6,AB,1547.8708946347524,5360.985814058873
124748,Food Services,20,792770,BC,650.0805882727049,2238.8865881329234
123369,Education,20,1184834,BC,5300.15651763323,3762.0378276002607
120074,Food Services,12,356364.6,AB,507.9352026983413,2792.4943925565894
123442,Healthcare,67,3679840,BC,7445.318061436087,1441.7779522322937
122592,Food Services,18,227065.19999999998,AB,1409.1844971392404,1960.5842517277936
123646,Food Services,10,415650,BC,2295.230782623056,1990.2717133370124
128111,Education,60,2799390,AB,3853.102277812822,1793.2037355520738
121255,Construction,NA,3067303,AB,7950.145551988366,7812.969676043545
122516,Finance and Insurance,93,7001593.5,AB,1318.4862618627944,1480.329446485929
124702,Healthcare,61,2863516,BC,4259.060783973165,2160.9703973710043
121209,Construction,187,10701013,BC,22940.812697499154,9305.51866926483
125791,Food Services,15,337617,AB,1409.8764715651762,1164.5077060281874
128923,Construction,152,4533765.56,AB,14189.604304564744,9158.763849031162
122362,Education,71,3176420,BC,5707.226733955659,7103.299956753021
124063,Construction,342,7640489,AB,15536.141850855214,4716.3285232833705
126764,Education,43,2611585,AB,2790.0728678808928,1990.2539129041081
128542,Healthcare,145,8195543,AB,13695.700519219488,3806.422993364896
122824,Food Services,18,NA,AB,1010.5039815278587,2078.6525276992
122940,Healthcare,177,7954207,BC,2609.949760609263,2194.161586167006
122593,Finance and Insurance,63,3006938,BC,2427.7915240886814,5890.7343265487425
122085,Finance and Insurance,38,2573797,BC,2453.4893305326887,1871.9384716758875
121940,Education,NA,6149484,BC,4939.333634721061,0
121009,Finance and Insurance,NA,839868,AB,5765.34568740906,1787.3363984398206
124325,Finance and Insurance,46,2035674,BC,3119.8526430225543,9925.397925020909
122118,Food Services,15,757694,BC,0,0
126785,Food Services,29,748773.6,AB,1804.3955804877985,2895.2977844761126
127560,Food Services,10,385101,BC,1384.9481892344438,0
128553,Food Services,49,1250323.2,AB,2202.178591839272,10690.443942438342
126945,Education,10,408844,AB,6050.562147858864,2444.9637454563317
126458,Finance and Insurance,NA,8713437,AB,10619.830695966368,2669.039550879521
123123,Construction,54,2827946,BC,10209.619586957551,10909.793819837094
122837,Healthcare,167,6844226,AB,0,13955.305119431036
122464,Agriculture,18,684865,AB,4597.285747733982,2120.107328055284
129553,Healthcare,324,18196043,BC,4985.557597110421,2134.5075389356175
123800,Healthcare,16,1088223,AB,7951.187954497738,454.57974258900066
124569,Healthcare,212,11797422,AB,6463.677232788993,5052.168125616202
121750,Finance and Insurance,62,3183045,BC,1023.4581330065066,1211.4686680871282
120893,Food Services,20,1007599,BC,995.5517725094585,1899.999932271808
128260,Healthcare,167,6794387,AB,6831.983241859176,4269.57542001743
126237,Construction,235,9953680.48,AB,7044.771434446251,1376.8040644625003
126782,Education,96,4544433,BC,11531.347460218412,13857.538179004276
127989,Food Services,45,2073629,BC,1372.907629723958,2847.8989299836726
129830,Construction,65,4314930,BC,9214.153610367619,2774.0991629252826
127099,Agriculture,197,8312512,BC,3617.3971300268654,2243.309466755631
128206,Agriculture,10,556226,BC,2993.3291595907535,1801.409687896853
128435,Education,10,682443,AB,14361.011683534101,2384.352591398523
120693,Food Services,10,291090,AB,811.1259169554875,2000.5629575881687
124382,Finance and Insurance,41,2716956,BC,2093.2118196515657,1991.7467933091566
126087,Food Services,10,206698.8,AB,872.0063455001705,1572.4553526498398
129744,Food Services,47,1624431,AB,891.8018829548031,1731.8407641178958
123106,Food Services,64,2114774.4,AB,1725.491806728312,7103.4971518263565
125142,Healthcare,704,37148376,BC,7000.235641340218,1361.3037464905356
128965,Agriculture,49,NA,AB,979.283425619802,1646.653871108838
120990,Agriculture,16,853649,AB,1150.1911037169812,1799.0558007218183
127160,Education,NA,NA,AB,3519.9811127230323,1416.9725850700552
120056,Healthcare,52,2326346,BC,2381.96386638866,1648.4182043485137
120901,Healthcare,21,1291110,AB,33709.51427297124,9087.357414649216
126200,Food Services,66,2086815,BC,4670.812783181259,1568.689759850779
120864,Finance and Insurance,37,1792723,BC,2275.9574611915928,7522.456546557951
120248,Agriculture,71,3873442,BC,2157.429333503318,897.6002792976038
121938,Healthcare,45,2365440,AB,16560.570031392435,1877.9294981675248
124602,Education,19,633676,BC,4010.5735984624653,1969.9862581359475
129497,Finance and Insurance,35,1299396,BC,7486.594647400866,1364.660400187369
127832,Healthcare,NA,20720322,AB,6474.1879429001965,12838.81976672619
125196,Healthcare,NA,6594219,BC,10848.056231935456,13180.618237510487
122237,Construction,76,5650307,BC,6386.614903977617,8046.313605273003
125806,Education,26,1251183,BC,8742.421567738464,6358.000338541281
127231,Healthcare,121,NA,BC,6857.317358478821,2161.9207902283365
123470,Construction,56,1634875.52,AB,22753.195549676482,0
127202,Healthcare,40,2140480,BC,3305.5902962054856,1359.1736752794873
125773,Food Services,33,1081651,BC,6985.6835676794535,2098.6714226160684
125261,Food Services,31,910670.4,AB,2549.074130910129,1214.6560428922337
120220,Agriculture,42,1963349,AB,643.6090613499695,1698.3369981240314
125816,Construction,81,3236214,BC,5460.263943164098,8577.78391406561
121895,Healthcare,112,4896574,AB,5315.013581965304,1486.3541471910648
121412,Construction,104,2167191.68,AB,18154.3257293913,2372.197354988823
127132,Construction,310,19523327,BC,15926.533887406167,4425.318814510773
128568,Construction,42,1848212,BC,6705.281599712634,1853.740296109907
122936,Food Services,10,282757.8,AB,2963.3448224402227,2310.5180197342206
127295,Finance and Insurance,61,4742223,AB,5263.600309582833,1699.4100177184162
124776,Education,73,NA,AB,3545.782382148209,1741.0694486320904
125890,Food Services,13,783703,BC,2303.9190444783508,2718.4537703180836
120759,Healthcare,281,14090192,AB,6977.495025604105,10892.490986382058
128502,Food Services,10,332474.39999999997,AB,522.5258767944562,1167.9579230740374
127641,Education,231,11351791,AB,4200.122033422309,2275.988044630451
126228,Agriculture,NA,10209173,BC,3952.7954620748555,1784.2165840809469
126001,Education,54,2661465,AB,1103.851198484645,9676.426584458864
129927,Healthcare,74,3112960,BC,2153.6070490618886,973.0463581896732
127696,Food Services,10,500310,BC,1251.9600175303576,6746.053374428764
122230,Construction,215,6687756.8,AB,8486.424896552175,10149.520696379173
120905,Construction,159,NA,AB,8687.651329405015,2140.5821098766046
120274,Healthcare,198,13150047,BC,7427.608039480926,8846.73434325592
124862,Finance and Insurance,23,2262022.5,AB,13824.002368255298,1769.685408368648
122392,Education,NA,1042362,AB,1413.9346364854832,1358.075546990563
120783,Food Services,53,1324728.5999999999,AB,1392.9574204528233,1872.4664161761539
121621,Construction,62,2875788.32,AB,5039.042722317319,11783.580362689356
122003,Food Services,111,3975556.1999999997,AB,1243.4327196896343,711.3127137529955
123257,Finance and Insurance,24,1290912,BC,2668.2663271928604,1937.2400164061146
128481,Food Services,115,6371933,BC,2357.750208654272,4837.563332523338
128278,Education,25,1499288,AB,3797.234686700508,7874.979692551294
122732,Food Services,36,1674908,BC,1604.9315899041214,1682.4134745976642
127807,Food Services,10,562336,BC,2318.4794115016384,2727.7813557481545
122096,Agriculture,42,1865604,AB,5782.255743313003,1356.8938907799745
123336,Agriculture,17,518195,AB,4588.464863888984,1540.2056109780378
125355,Construction,147,6635073,BC,7489.440261251728,10476.384736131171
123147,Finance and Insurance,35,2032872,AB,1556.6855698448364,0
122679,Construction,245,13258188,BC,7764.599491742603,0
127149,Food Services,17,872443,BC,6844.0292661430085,2987.9653637717784
129893,Education,19,1039420,BC,8823.999780286262,9106.656714616387
124313,Healthcare,NA,3505175,AB,4294.730095604839,2449.1099927201512
129356,Education,36,1549223,BC,3065.756284561573,1185.8789340364174
122660,Finance and Insurance,135,6015818,BC,6242.442494185768,1993.6328837498786
120567,Food Services,11,299010,AB,846.2901290727128,1467.4774321545644
127789,Construction,142,5523571,BC,6695.354576214369,0
121327,Food Services,38,993174,AB,1235.6967118248003,1838.1657084134745
127442,Food Services,NA,366356,BC,1331.1476717389894,2128.9723454131126
126354,Agriculture,100,3348396,BC,558.0409035228495,9777.683110821816
120807,Construction,NA,11532270.4,AB,0,0
126620,Healthcare,42,2101662,BC,16750.01170397454,1895.57794273711
125122,Construction,NA,3641904.04,AB,2899.8278764879537,5641.609681452358
121643,Finance and Insurance,115,NA,BC,2392.8935198031154,11395.756985129528
122596,Finance and Insurance,NA,560617,BC,2884.5002182855583,2268.466291766934
129110,Healthcare,428,18764889,AB,6024.372783094616,0
128136,Healthcare,143,7057246,AB,3204.055930792006,0
127390,Finance and Insurance,10,406119,BC,5480.15399430966,5041.3692378331425
129236,Food Services,94,5881727,BC,2057.3376788538694,2109.007039700797
125830,Healthcare,131,6204544,AB,20132.756321976747,1910.8319068326305
129006,Construction,67,2959639,BC,3157.872972667067,10522.744570785697
123209,Construction,54,2307285.52,AB,4934.503547705137,2016.8995571391804
125113,Healthcare,39,1221441,AB,6859.571594547334,2746.189741549677
127728,Construction,NA,5497130,BC,12252.281755357395,1415.1314566723852
128721,Construction,196,8852327,BC,0,6840.713174948602
127579,Construction,48,2291179,BC,7151.884459298973,9864.629943922171
120871,Healthcare,352,16834677,AB,5621.899836564938,0
120698,Food Services,10,NA,BC,997.3144087904805,1180.3046452960584
128185,Construction,68,3748680,BC,7022.997439762141,2692.238987476191
121237,Healthcare,73,3322302,AB,21744.844164298556,1662.8816604798926
120076,Healthcare,43,2264182,BC,5227.985751424112,0
122452,Finance and Insurance,26,2383006.5,AB,790.7225726670695,9553.964044453971
129602,Food Services,26,484339.19999999995,AB,1339.8932868848665,9037.399169996732
129588,Construction,243,11071176,BC,14403.417988664409,11418.061979460414
124615,Construction,53,1660528.56,AB,12878.75863880553,2187.375451565717
120331,Finance and Insurance,243,17410156.5,AB,4020.5977923568926,1876.3624838089188
121567,Construction,406,15697051,BC,13521.142635864144,866.6031914818761
120046,Finance and Insurance,21,1138830,BC,3337.6785079527035,1990.6531676594193
122500,Finance and Insurance,17,1095364,BC,4711.4651569099215,1812.2683122506478
128318,Finance and Insurance,15,668928,BC,2332.9278166504696,7000.606101913764
121502,Agriculture,NA,1290366,AB,2206.641634590646,6453.28930077705
125299,Food Services,25,1260722,BC,3850.73652335808,2621.8460399507317
125273,Food Services,13,360519,AB,0,2213.3916232949796
129615,Food Services,44,2161146,BC,1534.9427264176734,5293.653314813497
123577,Agriculture,185,8904199,BC,5485.2679750364105,2033.5320518983258
124463,Food Services,67,2725745,BC,1609.8447069094746,2309.6229296773918
129921,Education,255,13837737,AB,6531.333908138018,10846.13122845331
125440,Food Services,10,287089.2,AB,589.0975998580675,1764.22097283596
129882,Construction,107,4177720.7600000002,AB,6956.530698839499,14724.277649100535
126196,Construction,59,2751731,BC,16045.11648335783,1170.9160817296302
126282,Agriculture,450,22701929,AB,2018.8627785253213,1818.3660291768467
124720,Food Services,10,367810.8,AB,575.7541795058195,2455.449817699052
120940,Food Services,51,1648726.8,AB,1140.27502491856,6036.2536371378565
120392,Food Services,18,814705,BC,840.9039338804105,1924.6179825382048
127424,Food Services,20,768301,BC,1066.2816411968245,6806.991001360787
122375,Healthcare,152,7161927,BC,4998.632349933835,1751.9174313417834
129802,Healthcare,10,488922,BC,8542.104744233127,1819.8675019416776
128707,Finance and Insurance,34,NA,AB,6207.013135280367,765.9333491950376
124362,Food Services,11,447256.8,AB,950.7473630311924,4952.195036628567
129057,Construction,27,1224410,BC,5583.781212902921,1809.805111983466
126235,Construction,14,624526.2,AB,6594.571752887753,2448.551988756442
126281,Construction,270,NA,AB,19081.16566871359,1978.2510500661933
127181,Construction,NA,2110372.56,AB,9461.397624438687,966.4266323155093
126538,Construction,35,1518939.8,AB,3723.7445362268368,4975.350922095122
123153,Finance and Insurance,27,1545997,BC,5848.789826164392,3912.5855939797625
127255,Construction,512,NA,BC,30012.242021233695,8914.966203006665
125493,Construction,50,NA,BC,7073.067547382251,7809.1151161417765
123704,Food Services,10,318017.39999999997,AB,482.3153520888631,1712.7736807213275
129583,Construction,62,2165964,BC,4993.819926771446,2459.2902443783964
120980,Food Services,34,1477577,BC,2517.4727083760476,8397.472650591197
125787,Finance and Insurance,66,5891895,AB,9062.475352306265,1354.3042678465868
123435,Finance and Insurance,26,1207720,BC,506.39881483406225,3577.761994341458
129685,Education,95,3935678,AB,1580.8957435705279,10347.106691630519
123543,Food Services,131,3595364.4,AB,2537.640509039248,0
121637,Food Services,262,8546230.2,AB,2507.5057503581825,11384.555556148232
123776,Finance and Insurance,32,2188394,BC,4475.822776046161,8348.336216584828
128344,Agriculture,35,1566071,AB,954.5010170738108,1970.321764578985
127529,Finance and Insurance,16,684614,BC,3546.1624227305642,5265.393979513804
122189,Food Services,26,703588.2,AB,555.7636406473165,2254.599459720605
124024,Construction,201,5262107,BC,19486.150226179747,7013.442402132964
127085,Healthcare,40,1878470,AB,2941.480994380453,4416.085787585121
122016,Construction,29,1866337.32,AB,2091.2366431327946,2001.1473809522058
128838,Finance and Insurance,16,1429555.5,AB,6966.447096380671,1185.6085975896765
121559,Food Services,73,2949006,BC,1381.574304391203,5236.978484027567
126710,Education,12,NA,BC,1126.2662129831306,1795.420290160508
120374,Construction,168,7594179.92,AB,5374.841687398,4673.522054136671
124699,Finance and Insurance,10,635233.5,AB,5016.241130644903,1867.1941822203503
128765,Food Services,10,379113,BC,1367.069752575385,3097.3924432446083
128682,Food Services,10,461827,BC,1024.0102697400082,2110.3238400064806
126671,Healthcare,10,420053,BC,1379.5505722363418,1497.067754443377
127601,Construction,207,10067612,BC,0,5782.43960923915
121467,Food Services,68,3506437,BC,4321.1499204743295,9099.64106973006
129346,Education,15,791472,BC,773.1413161714763,4260.272388392162
125372,Construction,29,1052586.32,AB,27574.137774417963,1473.9593556285704
127027,Healthcare,123,6974993,BC,2384.49572406554,13187.290068875524
127748,Food Services,NA,485482,BC,4776.0796097906705,1486.238223838896
120848,Construction,158,NA,BC,15318.17507697027,8393.18700927214
125996,Healthcare,140,5675184,AB,5303.99424057426,6615.956256577627
129328,Construction,578,24022975,BC,23728.513731565297,1280.1682139963646
125833,Healthcare,154,6416592,BC,10763.279554226887,1140.211116381256
124482,Construction,451,NA,BC,21926.653458405344,8161.831435009207
127597,NA,NA,1862097,AB,1378.824717498023,6854.757562073346
121930,Healthcare,NA,11936705,BC,24474.370555709564,8063.917568774367
128028,Education,14,587219,AB,1423.6871222697578,2148.930422992127
127762,Finance and Insurance,10,790513.5,AB,3818.7792732871058,1526.0422657452402
122309,Construction,37,1104777.8,AB,2270.0370927911335,2014.2133516865936
125680,Healthcare,70,3692624,AB,4464.8142421684115,1831.1139706944205
124554,Construction,432,13980687.92,AB,22703.97378684558,12935.43399928709
127278,Finance and Insurance,NA,1743289.5,AB,1905.8809365358022,2079.881722014173
123859,Finance and Insurance,76,5592580.5,AB,3717.5404699034907,1721.2532558317762
128706,Construction,NA,1468643,BC,15802.180811539827,9194.668023412016
121889,Construction,55,1939748,AB,7268.379602868093,5375.260993758732
125050,Food Services,40,1843007,BC,0,6106.103281745819
124938,Construction,NA,3115854,BC,6411.699282934679,2167.2018248285603
127293,Finance and Insurance,10,738097.5,AB,3041.0813293245296,1805.7959040358542
128245,Education,71,4018745,BC,1730.0931276932738,10450.567903219646
120716,Food Services,24,650164.7999999999,AB,540.352804214916,0
128828,Construction,369,20556636.56,AB,13487.075871310515,1563.4787519354486
121283,Agriculture,NA,2198528,AB,3744.52178604688,2020.1639987188178
123364,Agriculture,10,489760,AB,3197.5966737921185,2382.701412983741
124258,Finance and Insurance,46,2256813,BC,2721.84151736438,1845.775924897179
123641,Finance and Insurance,24,1782757.5,AB,757.6391216038301,2154.9750331338855
120026,Food Services,17,655493,BC,1765.4382035647445,1605.9386573606353
120116,Healthcare,44,2134038,BC,1634.1676455734691,2208.0620824815287
124546,Food Services,14,604218,BC,2359.3717914508734,2407.687743539558
126301,Construction,56,2980245,BC,9764.286175344387,4024.127026255682
120384,Construction,140,9031566,BC,15366.779146210089,9082.272666679053
129811,Healthcare,80,3859889,BC,6263.013676480757,5899.0026740504945
120237,Finance and Insurance,10,521881,BC,2284.337479997613,804.3308194944536
123639,Food Services,10,473549,BC,2254.6715805863,1864.392212574876
128751,Education,42,2459113,AB,2833.9292455266395,2029.42269415618
122485,Education,35,1234544,BC,2480.0059929576128,2049.184773930815
124011,Healthcare,50,2298099,AB,4764.9807845371315,9663.951810531735
120455,Education,14,692666,BC,2803.1814861676,1702.9616309020744
128514,Construction,165,7592872,BC,11454.085448987476,14417.978360580028
128211,Finance and Insurance,10,564014,BC,1270.3019175360407,4756.678759491817
120772,Education,23,1043735,AB,8675.538554373032,1791.4395804787466
122420,Education,10,563343,AB,5512.542512531324,1555.2489313952399
125648,Food Services,34,1275619.8,AB,882.6479221031304,2168.1464227344977
128174,Healthcare,66,3615934,BC,960.9987668239555,2235.042518523545
120501,Food Services,47,2402731,BC,2273.482481433282,0
122515,Healthcare,NA,8523461,AB,9370.822768332078,12347.667534145974
122980,Food Services,26,882489.6,AB,918.0186297029154,1862.7659045401504
128207,Food Services,10,254761.19999999998,AB,707.6336510661777,2422.3154985510455
125189,Food Services,NA,481484,BC,2622.301340415386,5048.978742657519
122225,Finance and Insurance,16,826800,AB,9982.844835189117,3646.37791281162
120563,Education,14,699656,BC,2790.7490440980905,2029.1561748323154
129716,Food Services,19,522145.19999999995,AB,525.5989799745091,5155.690470798833
124456,Food Services,127,6746426,BC,2216.131570542447,733.1772261354733
125665,Finance and Insurance,10,862749,AB,15055.764246640461,4411.777770645501
129070,Food Services,12,663153,BC,4270.799373168775,5333.608296864881
121438,Construction,NA,38986178.28,AB,28306.920269162747,9188.872949207718
120184,Food Services,38,1886809,BC,3808.520906042404,6546.284642742848
121914,Healthcare,NA,5586659,BC,4156.7850098835115,12800.399006360029
122594,Food Services,NA,249115.8,AB,3047.3102217909272,1525.4741648162972
121032,Healthcare,29,1812872,BC,1265.5876277709542,3358.9258770355887
